,turns,chutes_hit,ladders_hit
79402,65,9,9
79403,31,2,2
79404,62,6,4
79405,25,2,2
79406,16,0,2
79407,38,6,3
79408,64,7,2
79409,42,6,3
79410,63,15,8
79411,20,1,2
79412,65,9,2
79413,51,9,6
79414,26,2,1
79415,30,3,3
79416,21,2,2
79417,64,9,0
79418,47,6,3
79419,17,1,2
79420,18,2,2
79421,23,3,3
79422,62,9,5
79423,71,13,6
79424,84,12,8
79425,41,4,4
79426,136,22,9
79427,43,7,2
79428,22,3,5
79429,23,3,3
79430,17,3,4
79431,30,3,2
79432,74,9,6
79433,15,0,3
79434,18,1,2
79435,48,5,4
79436,24,3,2
79437,24,0,1
79438,90,13,1
79439,32,2,3
79440,24,2,2
79441,17,1,3
79442,17,3,7
79443,23,3,2
79444,28,4,2
79445,9,0,2
79446,105,14,6
79447,25,4,2
79448,17,1,1
79449,18,2,2
79450,20,2,3
79451,32,4,1
79452,21,2,2
79453,29,5,4
79454,28,3,3
79455,16,0,3
79456,83,8,3
79457,21,2,3
79458,168,26,18
79459,37,4,3
79460,25,3,4
79461,74,11,5
79462,66,7,1
79463,64,9,6
79464,96,13,10
79465,20,1,3
79466,14,1,3
79467,44,4,2
79468,31,5,4
79469,22,1,2
79470,61,6,4
79471,42,4,2
79472,53,9,2
79473,49,7,5
79474,55,9,5
79475,11,0,2
79476,25,2,2
79477,75,8,5
79478,78,6,5
79479,8,0,2
79480,60,9,5
79481,21,3,4
79482,13,1,2
79483,17,1,4
79484,47,6,4
79485,28,1,2
79486,21,2,2
79487,47,5,4
79488,45,5,6
79489,35,4,4
79490,52,5,7
79491,44,6,3
79492,46,6,6
79493,14,2,5
79494,26,4,2
79495,23,2,3
79496,14,0,1
79497,43,6,3
79498,143,24,12
79499,17,0,3
79500,9,1,3
79501,27,3,2
79502,33,3,3
79503,46,6,4
79504,14,0,1
79505,15,2,2
79506,71,7,2
79507,58,7,3
79508,47,6,5
79509,36,4,7
79510,19,1,2
79511,29,5,3
79512,28,3,2
79513,33,4,2
79514,10,0,3
79515,17,2,3
79516,23,1,3
79517,51,6,4
79518,19,3,4
79519,34,2,1
79520,17,2,2
79521,31,3,4
79522,86,13,9
79523,127,18,9
79524,27,3,5
79525,41,8,4
79526,40,6,3
79527,12,0,4
79528,20,0,1
79529,61,6,6
79530,32,3,2
79531,42,6,5
79532,50,4,4
79533,23,1,3
79534,22,3,2
79535,23,3,2
79536,40,5,3
79537,22,4,5
79538,27,3,3
79539,75,9,3
79540,29,3,2
79541,30,4,3
79542,27,4,2
79543,18,0,2
79544,15,1,3
79545,41,4,5
79546,16,0,2
79547,34,3,1
79548,14,0,2
79549,18,2,3
79550,34,6,4
79551,9,0,3
79552,39,6,3
79553,48,6,2
79554,110,13,9
79555,49,6,3
79556,12,0,2
79557,90,15,5
79558,166,27,13
79559,13,0,1
79560,57,9,5
79561,10,2,3
79562,35,5,3
79563,11,1,2
79564,46,5,4
79565,23,2,2
79566,36,3,3
79567,74,10,6
79568,22,3,3
79569,19,0,3
79570,47,6,5
79571,16,2,3
79572,18,0,2
79573,23,3,4
79574,25,2,5
79575,16,1,2
79576,29,2,3
79577,70,7,4
79578,54,6,4
79579,20,2,3
79580,27,3,3
79581,11,0,3
79582,19,2,3
79583,16,2,2
79584,37,3,2
79585,20,3,3
79586,17,1,4
79587,23,1,1
79588,23,2,1
79589,36,3,5
79590,25,2,2
79591,22,3,4
79592,57,5,4
79593,23,1,1
79594,22,3,4
79595,32,3,2
79596,32,1,2
79597,27,3,2
79598,47,3,3
79599,32,2,2
79600,46,7,6
79601,29,3,5
79602,50,7,1
79603,68,6,3
79604,10,0,3
79605,41,5,4
79606,31,2,4
79607,66,6,3
79608,55,7,5
79609,29,2,3
79610,14,0,3
79611,15,0,3
79612,9,1,2
79613,15,1,4
79614,21,2,3
79615,15,1,3
79616,30,2,3
79617,70,12,5
79618,39,5,1
79619,20,0,1
79620,26,3,2
79621,16,1,2
79622,34,3,1
79623,16,1,4
79624,57,7,4
79625,55,6,2
79626,11,1,2
79627,11,0,4
79628,16,2,2
79629,191,31,9
79630,23,3,2
79631,17,1,1
79632,29,4,3
79633,30,2,2
79634,26,1,3
79635,12,0,1
79636,82,9,7
79637,34,3,3
79638,24,1,2
79639,23,2,2
79640,35,6,4
79641,10,2,5
79642,29,3,3
79643,43,5,3
79644,39,5,5
79645,23,1,2
79646,63,6,2
79647,11,0,1
79648,50,5,1
79649,15,0,3
79650,12,0,2
79651,23,3,5
79652,32,3,2
79653,32,4,3
79654,24,4,5
79655,20,1,3
79656,21,2,3
79657,33,3,1
79658,146,20,6
79659,28,5,3
79660,34,3,2
79661,43,4,5
79662,50,4,2
79663,50,5,6
79664,46,7,3
79665,39,3,3
79666,14,1,5
79667,15,1,2
79668,59,7,2
79669,132,17,7
79670,106,12,4
79671,58,9,3
79672,34,3,3
79673,9,0,3
79674,78,14,5
79675,51,10,6
79676,12,1,2
79677,45,5,5
79678,56,7,3
79679,23,1,3
79680,22,2,3
79681,13,0,2
79682,34,5,4
79683,25,3,5
79684,26,3,3
79685,101,14,4
79686,14,0,3
79687,30,4,2
79688,26,0,1
79689,23,1,2
79690,20,2,2
79691,87,9,3
79692,25,1,2
79693,22,1,2
79694,21,1,3
79695,16,1,2
79696,64,8,4
79697,18,0,2
79698,25,3,5
79699,12,0,3
79700,19,0,2
79701,22,1,4
79702,23,2,1
79703,24,3,4
79704,21,5,3
79705,37,4,2
79706,66,6,1
79707,66,12,5
79708,118,19,8
79709,43,6,5
79710,50,5,1
79711,16,1,4
79712,30,1,2
79713,41,4,3
79714,79,11,1
79715,27,3,3
79716,17,2,3
79717,14,1,2
79718,26,2,1
79719,19,1,2
79720,22,0,1
79721,17,1,4
79722,22,1,3
79723,37,2,1
79724,14,1,3
79725,12,0,2
79726,72,13,10
79727,42,6,3
79728,11,0,3
79729,12,0,3
79730,28,2,2
79731,17,1,2
79732,30,2,2
79733,35,5,2
79734,34,3,3
79735,36,4,3
79736,79,12,10
79737,23,2,3
79738,38,5,4
79739,60,6,3
79740,11,1,2
79741,19,1,3
79742,48,5,1
79743,16,2,3
79744,24,4,3
79745,62,11,5
79746,37,5,2
79747,61,11,8
79748,44,4,2
79749,23,2,5
79750,12,1,2
79751,34,3,5
79752,66,5,4
79753,11,1,2
79754,16,1,2
79755,25,2,2
79756,26,2,3
79757,25,2,2
79758,22,1,2
79759,52,6,2
79760,30,2,2
79761,32,2,2
79762,39,5,5
79763,35,5,1
79764,114,16,7
79765,25,3,2
79766,41,1,1
79767,56,7,6
79768,13,1,2
79769,31,4,5
79770,75,12,8
79771,37,3,1
79772,42,3,4
79773,60,7,7
79774,54,9,6
79775,19,1,2
79776,61,5,3
79777,60,6,6
79778,19,3,2
79779,14,0,2
79780,22,0,1
79781,39,7,5
79782,14,2,2
79783,18,2,2
79784,105,12,7
79785,30,2,1
79786,56,5,4
79787,63,9,4
79788,36,7,3
79789,13,1,3
79790,26,2,4
79791,40,6,2
79792,29,2,2
79793,16,0,3
79794,83,12,9
79795,30,3,3
79796,22,0,1
79797,33,4,2
79798,22,3,2
79799,18,1,3
79800,25,2,2
79801,21,2,3
79802,37,4,0
79803,23,3,3
79804,37,5,7
79805,9,0,2
79806,15,1,2
79807,31,3,3
79808,27,3,2
79809,17,1,2
79810,13,1,4
79811,48,4,3
79812,48,7,2
79813,54,8,5
79814,15,1,3
79815,23,2,2
79816,19,1,3
79817,40,7,5
79818,90,12,4
79819,167,22,10
79820,46,4,2
79821,55,5,2
79822,20,1,2
79823,23,2,1
79824,45,7,4
79825,27,1,2
79826,43,4,1
79827,53,6,4
79828,61,7,6
79829,21,2,2
79830,71,10,6
79831,29,4,3
79832,20,1,2
79833,21,2,1
79834,47,6,5
79835,62,8,4
79836,84,13,10
79837,42,5,4
79838,12,0,2
79839,43,4,2
79840,45,5,8
79841,45,6,4
79842,44,5,4
79843,29,4,3
79844,23,1,3
79845,61,10,6
79846,34,5,6
79847,31,3,2
79848,29,4,4
79849,20,1,3
79850,53,8,5
79851,27,2,2
79852,77,8,6
79853,55,9,5
79854,43,4,3
79855,16,0,3
79856,15,3,3
79857,39,5,4
79858,17,2,4
79859,19,2,4
79860,39,6,1
79861,21,1,3
79862,38,6,2
79863,47,6,5
79864,36,6,4
79865,10,1,2
79866,22,2,3
79867,22,0,1
79868,51,4,5
79869,14,0,3
79870,16,1,2
79871,29,3,3
79872,53,6,5
79873,25,0,1
79874,42,3,2
79875,10,0,2
79876,34,6,3
79877,33,2,2
79878,21,0,1
79879,28,3,4
79880,56,9,2
79881,54,12,6
79882,55,8,5
79883,26,3,3
79884,48,7,3
79885,31,3,2
79886,12,1,2
79887,10,0,2
79888,34,4,6
79889,11,1,3
79890,53,6,7
79891,32,4,4
79892,67,6,4
79893,23,0,1
79894,31,2,3
79895,14,0,2
79896,27,5,1
79897,24,2,3
79898,35,5,5
79899,20,0,1
79900,54,7,3
79901,37,7,3
79902,18,1,3
79903,88,11,3
79904,55,5,5
79905,90,14,9
79906,33,2,3
79907,25,0,1
79908,13,0,3
79909,47,5,4
79910,100,14,6
79911,47,6,2
79912,15,0,2
79913,34,2,4
79914,16,2,2
79915,13,0,1
79916,27,2,2
79917,26,1,2
79918,15,2,4
79919,18,1,2
79920,33,2,1
79921,21,1,1
79922,36,5,3
79923,37,3,3
79924,9,1,2
79925,59,6,4
79926,44,7,4
79927,17,1,3
79928,20,1,2
79929,14,0,4
79930,20,1,4
79931,78,11,7
79932,65,10,6
79933,18,2,3
79934,29,2,4
79935,28,5,4
79936,15,1,2
79937,8,1,3
79938,42,7,4
79939,50,8,4
79940,51,7,5
79941,36,2,3
79942,67,9,2
79943,13,0,1
79944,42,5,3
79945,29,4,6
79946,25,2,2
79947,17,1,4
79948,52,6,3
79949,14,0,2
79950,31,3,4
79951,25,3,3
79952,14,1,4
79953,34,4,4
79954,32,3,2
79955,15,3,4
79956,30,3,3
79957,25,3,2
79958,23,3,2
79959,37,3,4
79960,41,6,6
79961,11,1,4
79962,19,2,1
79963,26,3,2
79964,20,2,2
79965,26,2,3
79966,27,4,4
79967,11,0,4
79968,45,6,8
79969,121,15,5
79970,33,4,3
79971,42,5,5
79972,15,1,2
79973,16,2,3
79974,56,6,5
79975,86,12,5
79976,18,1,1
79977,71,6,3
79978,57,6,4
79979,67,7,2
79980,38,3,4
79981,38,2,2
79982,16,2,2
79983,39,5,5
79984,30,2,3
79985,53,7,4
79986,19,4,3
79987,18,0,3
79988,53,9,5
79989,75,9,6
79990,24,2,3
79991,13,0,1
79992,45,6,5
79993,19,0,2
79994,16,1,4
79995,65,6,5
79996,23,1,1
79997,16,2,3
79998,52,7,5
79999,15,1,2
80000,53,5,2
80001,44,7,6
80002,14,1,2
80003,26,2,3
80004,29,6,4
80005,17,2,3
80006,35,3,2
80007,44,5,3
80008,25,1,4
80009,89,10,8
80010,15,0,2
80011,48,5,5
80012,16,0,3
80013,64,8,5
80014,17,0,2
80015,58,7,5
80016,18,1,2
80017,29,2,2
80018,62,9,7
80019,11,0,3
80020,39,2,1
80021,21,3,3
80022,40,5,3
80023,11,1,3
80024,94,14,7
80025,41,2,1
80026,18,1,2
80027,16,2,3
80028,49,8,6
80029,42,5,3
80030,20,0,1
80031,31,2,5
80032,22,1,2
80033,43,6,4
80034,18,2,1
80035,13,2,4
80036,51,9,5
80037,24,3,3
80038,20,4,3
80039,35,3,4
80040,36,6,6
80041,7,1,4
80042,100,13,6
80043,22,2,2
80044,10,0,3
80045,44,4,3
80046,41,5,3
80047,28,2,2
80048,59,8,5
80049,30,1,1
80050,125,18,8
80051,44,5,2
80052,38,3,1
80053,23,4,3
80054,29,4,2
80055,12,2,3
80056,23,2,2
80057,32,3,3
80058,11,0,1
80059,21,2,3
80060,68,8,5
80061,30,3,1
80062,48,9,4
80063,29,4,5
80064,29,2,3
80065,20,1,2
80066,17,1,3
80067,23,1,3
80068,60,8,5
80069,51,7,1
80070,60,12,4
80071,19,2,2
80072,37,4,3
80073,51,7,4
80074,28,3,2
80075,14,1,3
80076,33,2,2
80077,61,8,4
80078,23,2,2
80079,24,3,1
80080,23,2,3
80081,92,14,7
80082,43,5,4
80083,56,7,6
80084,12,0,1
80085,22,1,2
80086,33,2,1
80087,56,7,3
80088,26,3,3
80089,67,7,4
80090,15,1,4
80091,16,1,4
80092,14,0,1
80093,20,0,2
80094,80,12,4
80095,42,5,3
80096,32,4,2
80097,54,6,1
80098,18,0,2
80099,62,7,2
80100,66,9,3
80101,43,9,6
80102,37,4,2
80103,27,1,1
80104,70,7,5
80105,100,10,4
80106,76,10,6
80107,24,1,1
80108,78,15,8
80109,73,7,3
80110,54,8,3
80111,23,3,3
80112,77,7,7
80113,42,6,4
80114,17,2,3
80115,44,5,3
80116,18,1,3
80117,31,5,3
80118,19,2,3
80119,51,6,8
80120,17,1,3
80121,18,2,4
80122,20,2,3
80123,80,6,1
80124,56,9,4
80125,54,7,2
80126,41,4,8
80127,10,0,4
80128,59,9,5
80129,56,7,6
80130,15,1,1
80131,27,1,2
80132,47,4,6
80133,48,5,3
80134,14,1,2
80135,33,3,1
80136,58,7,5
80137,23,4,4
80138,27,4,4
80139,11,0,1
80140,40,4,4
80141,134,18,7
80142,49,6,1
80143,27,2,2
80144,12,0,3
80145,28,1,3
80146,8,0,3
80147,11,0,3
80148,51,10,4
80149,21,4,4
80150,12,1,2
80151,24,1,3
80152,34,4,6
80153,38,4,3
80154,47,3,1
80155,32,3,3
80156,31,4,5
80157,17,2,3
80158,11,0,1
80159,135,16,6
80160,13,2,3
80161,23,2,3
80162,32,2,2
80163,33,2,0
80164,78,12,7
80165,44,9,8
80166,15,1,2
80167,86,13,9
80168,26,1,0
80169,22,1,3
80170,112,19,5
80171,22,2,3
80172,31,2,2
80173,95,13,9
80174,11,1,2
80175,17,1,2
80176,14,1,3
80177,18,1,4
80178,56,6,7
80179,43,3,4
80180,39,4,6
80181,46,8,2
80182,59,12,7
80183,72,7,3
80184,12,0,4
80185,25,2,3
80186,30,3,3
80187,24,1,3
80188,81,14,9
80189,53,8,5
80190,54,8,7
80191,23,2,2
80192,16,0,2
80193,26,5,3
80194,12,0,1
80195,17,2,2
80196,28,3,2
80197,32,4,1
80198,48,5,2
80199,24,2,1
80200,18,0,2
80201,23,3,3
80202,20,1,4
80203,20,2,2
80204,74,10,4
80205,17,0,2
80206,73,9,3
80207,27,1,2
80208,168,27,13
80209,52,7,3
80210,29,4,2
80211,29,2,2
80212,25,2,4
80213,39,4,6
80214,57,5,2
80215,44,6,5
80216,38,5,3
80217,45,7,5
80218,18,2,2
80219,101,14,5
80220,24,2,2
80221,36,4,3
80222,10,1,2
80223,20,3,2
80224,17,0,2
80225,29,2,2
80226,31,4,5
80227,24,2,2
80228,15,2,3
80229,23,1,3
80230,50,9,3
80231,18,1,2
80232,23,0,1
80233,54,6,4
80234,10,0,2
80235,34,2,1
80236,22,1,2
80237,20,0,2
80238,42,6,7
80239,25,2,4
80240,10,0,2
80241,17,0,3
80242,30,3,4
80243,19,3,3
80244,200,24,8
80245,23,3,3
80246,22,1,2
80247,50,4,2
80248,24,2,4
80249,24,1,2
80250,23,1,3
80251,21,0,2
80252,21,3,2
80253,83,10,5
80254,18,1,5
80255,10,2,3
80256,17,3,3
80257,54,6,4
80258,22,1,2
80259,32,6,3
80260,123,18,5
80261,37,3,3
80262,57,6,4
80263,21,1,2
80264,29,5,5
80265,11,0,3
80266,62,9,4
80267,80,11,6
80268,38,3,4
80269,10,0,3
80270,32,4,4
80271,24,2,2
80272,49,5,6
80273,20,2,4
80274,32,2,2
80275,40,5,4
80276,21,3,3
80277,70,10,4
80278,31,2,1
80279,29,4,2
80280,17,1,3
80281,22,2,3
80282,37,4,3
80283,27,1,3
80284,36,4,2
80285,18,2,2
80286,35,4,1
80287,29,5,8
80288,40,4,3
80289,58,9,9
80290,14,2,3
80291,21,3,4
80292,110,17,8
80293,19,1,4
80294,30,4,2
80295,69,7,2
80296,15,0,1
80297,43,4,1
80298,19,2,2
80299,19,3,3
80300,57,6,3
80301,26,2,3
80302,25,3,2
80303,19,2,3
80304,15,1,2
80305,104,17,8
80306,103,15,5
80307,17,1,2
80308,8,1,3
80309,28,3,2
80310,21,2,3
80311,28,0,1
80312,115,15,8
80313,21,3,3
80314,10,0,3
80315,23,2,2
80316,23,5,4
80317,63,11,5
80318,30,3,2
80319,30,2,2
80320,19,1,2
80321,42,5,7
80322,31,3,4
80323,45,8,4
80324,19,2,2
80325,11,0,2
80326,22,2,2
80327,22,2,2
80328,18,1,3
80329,25,3,2
80330,18,2,2
80331,40,4,3
80332,53,7,4
80333,13,0,2
80334,25,1,1
80335,55,6,3
80336,39,6,5
80337,30,4,5
80338,13,0,3
80339,18,2,3
80340,29,3,3
80341,12,0,1
80342,25,2,1
80343,29,3,3
80344,15,1,2
80345,31,5,3
80346,26,3,3
80347,18,1,3
80348,24,1,1
80349,22,1,1
80350,42,6,6
80351,80,11,5
80352,23,2,3
80353,21,2,4
80354,43,6,7
80355,17,1,2
80356,18,2,2
80357,59,8,4
80358,17,1,2
80359,23,0,1
80360,31,3,3
80361,14,0,2
80362,24,3,1
80363,36,5,5
80364,49,7,7
80365,96,10,5
80366,17,1,1
80367,36,2,3
80368,90,15,6
80369,9,0,2
80370,22,0,1
80371,37,4,2
80372,30,3,4
80373,22,2,5
80374,28,8,5
80375,19,2,2
80376,30,3,2
80377,75,10,4
80378,32,2,2
80379,32,3,2
80380,31,1,1
80381,28,3,4
80382,19,1,2
80383,61,9,5
80384,12,0,3
80385,10,0,3
80386,19,0,1
80387,18,0,3
80388,41,2,1
80389,17,3,3
80390,28,4,4
80391,28,3,3
80392,14,1,5
80393,29,1,2
80394,30,3,3
80395,19,1,1
80396,18,1,2
80397,19,1,1
80398,39,6,5
80399,29,3,4
80400,48,5,3
80401,20,2,4
80402,27,3,3
80403,33,3,3
80404,16,0,3
80405,11,0,1
80406,13,1,3
80407,41,5,3
80408,11,1,5
80409,15,2,3
80410,84,10,2
80411,49,4,1
80412,19,3,2
80413,78,10,5
80414,17,1,4
80415,73,9,4
80416,18,0,2
80417,18,1,1
80418,13,1,3
80419,40,5,3
80420,68,12,7
80421,79,10,4
80422,21,2,5
80423,26,1,1
80424,32,2,4
80425,13,1,4
80426,46,7,6
80427,18,0,2
80428,28,4,3
80429,15,0,2
80430,23,2,4
80431,31,3,1
80432,12,1,5
80433,39,5,3
80434,40,3,2
80435,17,0,2
80436,17,1,2
80437,17,1,2
80438,51,7,7
80439,22,1,2
80440,113,15,7
80441,11,1,2
80442,36,4,3
80443,59,11,5
80444,67,9,4
80445,34,3,3
80446,29,2,2
80447,11,2,3
80448,14,0,2
80449,24,3,2
80450,27,4,2
80451,47,4,2
80452,33,2,0
80453,32,4,2
80454,26,3,3
80455,46,5,3
80456,22,3,3
80457,16,1,4
80458,63,7,6
80459,31,4,2
80460,18,0,2
80461,21,1,1
80462,43,4,2
80463,28,1,2
80464,20,3,3
80465,112,14,6
80466,35,4,2
80467,28,4,5
80468,25,4,5
80469,88,9,6
80470,66,9,3
80471,15,2,2
80472,64,9,4
80473,28,1,2
80474,54,7,4
80475,18,0,2
80476,17,0,2
80477,116,14,6
80478,28,4,5
80479,47,8,6
80480,29,2,2
80481,134,20,11
80482,17,0,2
80483,15,0,3
80484,18,1,3
80485,18,1,2
80486,13,0,1
80487,30,3,3
80488,18,2,3
80489,34,5,3
80490,40,2,2
80491,32,5,3
80492,22,2,2
80493,44,5,4
80494,20,0,1
80495,66,7,4
80496,12,0,3
80497,49,8,4
80498,102,11,3
80499,17,2,2
80500,126,16,7
80501,66,7,4
80502,15,0,3
80503,32,3,4
80504,26,1,2
80505,15,2,3
80506,13,0,4
80507,50,8,6
80508,136,23,9
80509,45,7,3
80510,12,0,1
80511,22,2,3
80512,54,6,6
80513,17,0,2
80514,35,6,3
80515,17,1,3
80516,17,1,1
80517,9,0,3
80518,71,9,6
80519,29,4,3
80520,48,7,4
80521,26,3,2
80522,99,16,7
80523,44,7,5
80524,35,3,2
80525,23,2,1
80526,156,29,12
80527,29,3,3
80528,43,4,4
80529,47,6,1
80530,18,1,2
80531,35,5,5
80532,69,10,4
80533,67,8,3
80534,42,8,4
80535,31,4,4
80536,43,3,4
80537,40,7,4
80538,35,3,6
80539,30,3,3
80540,26,4,3
80541,30,2,2
80542,32,5,4
80543,142,20,4
80544,50,4,4
80545,15,1,3
80546,30,2,3
80547,37,5,2
80548,24,1,2
80549,35,5,2
80550,32,3,2
80551,26,2,2
80552,18,0,2
80553,26,1,3
80554,15,1,3
80555,25,5,3
80556,34,2,1
80557,27,3,3
80558,31,3,6
80559,29,4,1
80560,66,11,7
80561,47,6,1
80562,10,0,2
80563,16,1,3
80564,67,8,3
80565,52,3,4
80566,27,1,2
80567,41,6,2
80568,42,4,2
80569,30,2,2
80570,27,5,3
80571,31,4,6
80572,13,0,2
80573,8,0,2
80574,17,0,2
80575,52,6,6
80576,61,9,5
80577,20,3,3
80578,18,1,3
80579,28,3,1
80580,38,4,2
80581,14,0,1
80582,34,4,3
80583,37,6,2
80584,18,1,4
80585,25,3,5
80586,64,9,5
80587,30,1,1
80588,27,2,1
80589,33,3,3
80590,16,0,2
80591,15,1,3
80592,28,2,3
80593,31,4,1
80594,57,7,5
80595,23,0,2
80596,46,5,3
80597,40,7,6
80598,12,0,3
80599,17,1,3
80600,80,12,6
80601,34,3,4
80602,26,3,5
80603,53,9,4
80604,36,5,4
80605,18,1,5
80606,66,7,7
80607,20,2,3
80608,27,5,2
80609,71,9,3
80610,26,3,2
80611,69,9,3
80612,60,5,4
80613,16,2,2
80614,23,1,3
80615,32,4,5
80616,29,5,6
80617,39,3,1
80618,92,8,5
80619,37,5,5
80620,21,2,2
80621,20,1,2
80622,11,0,3
80623,55,5,4
80624,17,1,1
80625,39,7,3
80626,45,8,3
80627,39,5,3
80628,31,3,4
80629,44,6,4
80630,97,11,6
80631,23,1,4
80632,11,1,3
80633,22,3,2
80634,44,3,3
80635,26,4,4
80636,12,1,2
80637,20,2,3
80638,34,3,3
80639,54,8,6
80640,17,1,2
80641,55,7,3
80642,142,22,9
80643,22,2,1
80644,49,6,3
80645,34,3,2
80646,71,12,9
80647,63,10,2
80648,49,6,4
80649,48,4,4
80650,63,8,4
80651,44,5,5
80652,81,12,8
80653,55,11,5
80654,20,2,2
80655,32,4,4
80656,20,2,2
80657,33,3,3
80658,43,6,4
80659,40,6,3
80660,16,1,4
80661,32,2,1
80662,51,5,4
80663,64,7,5
80664,57,8,5
80665,67,9,5
80666,25,2,2
80667,49,8,5
80668,34,5,3
80669,50,5,2
80670,21,3,2
80671,8,1,4
80672,32,2,3
80673,26,1,1
80674,62,11,5
80675,16,0,3
80676,9,0,3
80677,25,3,2
80678,48,6,4
80679,56,6,4
80680,62,7,4
80681,13,1,2
80682,52,5,2
80683,65,10,8
80684,16,2,1
80685,23,2,2
80686,57,8,4
80687,31,3,3
80688,17,1,2
80689,85,9,4
80690,22,2,2
80691,26,2,2
80692,71,11,4
80693,22,4,4
80694,42,5,4
80695,51,7,5
80696,83,8,10
80697,83,12,5
80698,109,19,7
80699,12,0,3
80700,51,6,4
80701,48,6,3
80702,49,5,3
80703,17,4,3
80704,25,3,2
80705,28,5,4
80706,34,5,6
80707,62,10,4
80708,36,5,1
80709,37,5,4
80710,175,20,9
80711,24,1,2
80712,21,1,3
80713,69,10,5
80714,19,1,2
80715,27,2,5
80716,27,2,4
80717,40,7,4
80718,51,8,6
80719,38,3,1
80720,17,1,1
80721,29,4,3
80722,22,2,3
80723,11,0,3
80724,49,7,4
80725,33,4,3
80726,22,2,3
80727,15,0,1
80728,47,7,5
80729,41,5,2
80730,30,2,3
80731,52,3,3
80732,23,1,1
80733,25,2,1
80734,37,5,2
80735,31,8,4
80736,40,6,3
80737,33,5,4
80738,36,3,4
80739,118,16,7
80740,56,10,7
80741,21,2,3
80742,24,1,1
80743,26,4,3
80744,32,4,4
80745,40,2,1
80746,25,2,2
80747,15,1,2
80748,31,2,5
80749,30,4,4
80750,49,6,4
80751,11,0,3
80752,45,5,7
80753,31,2,0
80754,14,1,2
80755,84,13,5
80756,20,0,1
80757,15,1,3
80758,26,1,1
80759,16,2,4
80760,16,3,2
80761,27,4,3
80762,24,4,4
80763,55,6,2
80764,29,3,3
80765,15,2,3
80766,80,13,7
80767,16,0,2
80768,29,4,3
80769,37,3,1
80770,15,0,3
80771,11,0,3
80772,28,5,3
80773,17,2,5
80774,28,2,2
80775,14,1,2
80776,81,9,4
80777,21,2,3
80778,14,1,2
80779,20,1,5
80780,51,7,4
80781,17,0,2
80782,18,1,4
80783,15,4,3
80784,71,10,4
80785,36,4,3
80786,22,4,2
80787,131,17,7
80788,19,3,2
80789,25,2,2
80790,10,0,1
80791,18,1,3
80792,17,1,3
80793,11,1,2
80794,21,1,4
80795,20,0,2
80796,89,14,4
80797,126,18,10
80798,64,9,2
80799,45,3,3
80800,33,4,5
80801,49,7,2
80802,47,5,4
80803,28,3,3
80804,28,4,1
80805,14,1,3
80806,15,3,5
80807,68,6,6
80808,12,1,2
80809,26,3,2
80810,78,14,9
80811,28,3,2
80812,16,0,2
80813,19,4,3
80814,41,4,1
80815,20,1,1
80816,47,4,5
80817,29,3,4
80818,25,1,3
80819,80,9,9
80820,28,1,2
80821,46,4,5
80822,19,1,3
80823,49,5,3
80824,27,2,2
80825,38,5,4
80826,26,2,2
80827,35,2,5
80828,30,4,3
80829,25,1,2
80830,37,8,7
80831,52,7,4
80832,40,1,1
80833,15,0,2
80834,39,3,3
80835,68,7,3
80836,24,0,2
80837,47,8,2
80838,73,12,5
80839,17,1,3
80840,91,12,4
80841,43,6,4
80842,27,3,1
80843,23,2,4
80844,42,7,5
80845,14,0,2
80846,19,2,2
80847,40,7,5
80848,14,1,2
80849,45,4,4
80850,11,1,2
80851,19,0,2
80852,15,1,2
80853,28,2,3
80854,30,2,3
80855,13,1,2
80856,45,5,1
80857,38,5,2
80858,14,1,2
80859,72,9,5
80860,61,8,4
80861,34,2,1
80862,20,1,2
80863,51,4,1
80864,28,2,1
80865,37,5,3
80866,30,4,2
80867,21,2,5
80868,26,1,2
80869,24,3,2
80870,40,4,2
80871,72,10,4
80872,39,4,3
80873,12,1,1
80874,32,6,4
80875,35,4,0
80876,15,3,3
80877,77,11,6
80878,43,7,2
80879,45,5,4
80880,13,0,3
80881,40,5,2
80882,52,8,5
80883,41,4,2
80884,42,4,3
80885,16,1,4
80886,35,3,2
80887,72,7,6
80888,34,6,6
80889,12,2,3
80890,23,3,3
80891,27,2,2
80892,27,1,1
80893,13,1,2
80894,9,0,3
80895,19,0,3
80896,30,3,3
80897,20,3,5
80898,34,4,3
80899,39,5,5
80900,28,5,6
80901,48,7,4
80902,37,8,3
80903,55,6,6
80904,22,0,1
80905,13,0,1
80906,27,3,3
80907,26,2,4
80908,29,0,1
80909,82,10,3
80910,25,0,1
80911,46,5,3
80912,50,6,6
80913,17,0,2
80914,23,2,3
80915,20,1,2
80916,28,3,2
80917,29,3,3
80918,19,2,4
80919,20,3,5
80920,26,1,2
80921,14,0,3
80922,42,4,5
80923,18,0,2
80924,65,7,3
80925,95,12,6
80926,52,6,3
80927,13,1,4
80928,16,0,3
80929,99,14,7
80930,16,1,4
80931,33,2,2
80932,21,0,2
80933,53,6,3
80934,32,6,2
80935,63,7,6
80936,22,2,3
80937,25,0,1
80938,63,7,5
80939,12,0,3
80940,26,1,3
80941,58,8,4
80942,59,6,4
80943,32,4,2
80944,39,5,5
80945,15,0,3
80946,10,1,4
80947,119,20,11
80948,23,1,3
80949,29,4,5
80950,58,8,3
80951,58,8,6
80952,45,5,2
80953,87,9,9
80954,30,3,2
